Date Time;Expansion valve;Date Time;Current consumption C1
2/1/2019, 2:00:00 PM;267;2/1/2019, 2:00:00 PM;4
2/1/2019, 4:00:00 PM;283;2/1/2019, 4:00:00 PM;4
2/1/2019, 6:00:00 PM;283;2/1/2019, 6:00:00 PM;3.7
2/1/2019, 8:00:00 PM;268;2/1/2019, 8:00:00 PM;3.9
2/1/2019, 10:00:00 PM;281;2/1/2019, 10:00:00 PM;3.8
2/2/2019, 12:00:00 AM;282;2/2/2019, 12:00:00 AM;3.7
2/2/2019, 2:00:00 AM;262;2/2/2019, 2:00:00 AM;4.6
2/2/2019, 4:00:00 AM;248;2/2/2019, 4:00:00 AM;4.4
2/2/2019, 6:00:00 AM;291;2/2/2019, 6:00:00 AM;3.8
2/2/2019, 8:00:00 AM;274;2/2/2019, 8:00:00 AM;4
2/2/2019, 10:00:00 AM;276;2/2/2019, 10:00:00 AM;3.8
2/2/2019, 12:00:00 PM;297;2/2/2019, 12:00:00 PM;3.8
2/2/2019, 2:00:00 PM;271;2/2/2019, 2:00:00 PM;4.1
2/2/2019, 4:00:00 PM;269;2/2/2019, 4:00:00 PM;4
2/2/2019, 8:00:00 PM;268;2/2/2019, 8:00:00 PM;4.1
2/2/2019, 10:00:00 PM;270;2/2/2019, 10:00:00 PM;4.1
2/3/2019, 12:00:00 AM;268;2/3/2019, 12:00:00 AM;4
2/3/2019, 2:00:00 AM;334;2/3/2019, 2:00:00 AM;4
2/3/2019, 4:00:00 AM;229;2/3/2019, 4:00:00 AM;4.9
2/3/2019, 6:00:00 AM;272;2/3/2019, 6:00:00 AM;3.9
2/3/2019, 8:00:00 AM;276;2/3/2019, 8:00:00 AM;4
2/3/2019, 10:00:00 AM;277;2/3/2019, 10:00:00 AM;4.1
2/3/2019, 12:00:00 PM;261;2/3/2019, 12:00:00 PM;4.3
2/3/2019, 6:00:00 PM;427;2/3/2019, 6:00:00 PM;3.9
2/3/2019, 8:00:00 PM;224;2/3/2019, 8:00:00 PM;5.4
2/3/2019, 10:00:00 PM;283;2/3/2019, 10:00:00 PM;3.9
2/4/2019, 12:00:00 AM;272;2/4/2019, 12:00:00 AM;4
2/4/2019, 2:00:00 AM;289;2/4/2019, 2:00:00 AM;3.9
2/4/2019, 4:00:00 AM;281;2/4/2019, 4:00:00 AM;3.9
2/4/2019, 6:00:00 AM;270;2/4/2019, 6:00:00 AM;3.9
2/4/2019, 8:00:00 AM;280;2/4/2019, 8:00:00 AM;3.9
2/4/2019, 10:00:00 AM;281;2/4/2019, 10:00:00 AM;3.9
2/4/2019, 12:00:00 PM;270;2/4/2019, 12:00:00 PM;3.9
2/4/2019, 2:00:00 PM;283;2/4/2019, 2:00:00 PM;3.9
2/4/2019, 4:00:00 PM;286;2/4/2019, 4:00:00 PM;3.9
2/4/2019, 6:00:00 PM;269;2/4/2019, 6:00:00 PM;3.9
2/4/2019, 8:00:00 PM;275;2/4/2019, 8:00:00 PM;3.9
2/4/2019, 10:00:00 PM;291;2/4/2019, 10:00:00 PM;3.9
2/5/2019, 12:00:00 AM;275;2/5/2019, 12:00:00 AM;4
2/5/2019, 2:00:00 AM;236;2/5/2019, 2:00:00 AM;5
2/5/2019, 4:00:00 AM;271;2/5/2019, 4:00:00 AM;3.9
2/5/2019, 6:00:00 AM;286;2/5/2019, 6:00:00 AM;3.9
2/5/2019, 8:01:00 AM;292;2/5/2019, 8:01:00 AM;3.8
2/5/2019, 10:00:00 AM;279;2/5/2019, 10:00:00 AM;3.9
2/5/2019, 11:59:00 AM;284;2/5/2019, 11:59:00 AM;3.9
2/5/2019, 3:59:00 PM;277;2/5/2019, 3:59:00 PM;4
2/5/2019, 7:59:00 PM;285;2/5/2019, 7:59:00 PM;4
2/5/2019, 10:00:00 PM;288;2/5/2019, 10:00:00 PM;4
2/6/2019, 12:01:00 AM;274;2/6/2019, 12:01:00 AM;4
2/6/2019, 1:59:00 AM;252;2/6/2019, 1:59:00 AM;5.1
2/6/2019, 4:00:00 AM;272;2/6/2019, 4:00:00 AM;3.9
2/6/2019, 6:01:00 AM;288;2/6/2019, 6:01:00 AM;3.9
2/6/2019, 7:59:00 AM;261;2/6/2019, 7:59:00 AM;4
2/6/2019, 10:00:00 AM;279;2/6/2019, 10:00:00 AM;3.9
2/6/2019, 12:00:00 PM;284;2/6/2019, 12:00:00 PM;3.9
2/6/2019, 2:00:00 PM;267;2/6/2019, 2:00:00 PM;4
2/6/2019, 4:00:00 PM;275;2/6/2019, 4:00:00 PM;4
2/6/2019, 6:00:00 PM;356;2/6/2019, 6:00:00 PM;3.6
2/6/2019, 8:00:00 PM;297;2/6/2019, 8:00:00 PM;4.6
2/6/2019, 10:00:00 PM;213;2/6/2019, 10:00:00 PM;5.5
2/7/2019, 12:00:00 AM;278;2/7/2019, 12:00:00 AM;3.9
2/7/2019, 2:00:00 AM;248;2/7/2019, 2:00:00 AM;4.6
2/7/2019, 6:00:00 AM;283;2/7/2019, 6:00:00 AM;4
2/7/2019, 8:00:00 AM;294;2/7/2019, 8:00:00 AM;3.9
2/7/2019, 10:00:00 AM;267;2/7/2019, 10:00:00 AM;4
2/7/2019, 12:00:00 PM;282;2/7/2019, 12:00:00 PM;4.1
2/7/2019, 6:00:00 PM;441;2/7/2019, 6:00:00 PM;3.6
2/7/2019, 8:00:00 PM;325;2/7/2019, 8:00:00 PM;4.7
2/7/2019, 10:00:00 PM;248;2/7/2019, 10:00:00 PM;4.5
2/8/2019, 12:00:00 AM;297;2/8/2019, 12:00:00 AM;4
2/8/2019, 2:00:00 AM;279;2/8/2019, 2:00:00 AM;4
2/8/2019, 4:00:00 AM;287;2/8/2019, 4:00:00 AM;4
2/8/2019, 6:00:00 AM;293;2/8/2019, 6:00:00 AM;3.8
2/8/2019, 8:00:00 AM;273;2/8/2019, 8:00:00 AM;4
2/8/2019, 10:00:00 AM;280;2/8/2019, 10:00:00 AM;4
2/8/2019, 2:00:00 PM;275;2/8/2019, 2:00:00 PM;4
2/8/2019, 4:00:00 PM;278;2/8/2019, 4:00:00 PM;4
2/8/2019, 8:00:00 PM;273;2/8/2019, 8:00:00 PM;4
2/8/2019, 10:00:00 PM;282;2/8/2019, 10:00:00 PM;4.1
2/9/2019, 12:00:00 AM;250;2/9/2019, 12:00:00 AM;4.1
2/9/2019, 2:00:00 AM;363;2/9/2019, 2:00:00 AM;4
2/9/2019, 4:00:00 AM;231;2/9/2019, 4:00:00 AM;4.9
2/9/2019, 6:00:00 AM;278;2/9/2019, 6:00:00 AM;3.9
2/9/2019, 8:00:00 AM;284;2/9/2019, 8:00:00 AM;4.1
2/9/2019, 10:00:00 AM;290;2/9/2019, 10:00:00 AM;4.2
2/9/2019, 12:00:00 PM;276;2/9/2019, 12:00:00 PM;4.2
2/9/2019, 8:00:00 PM;291;2/9/2019, 8:00:00 PM;4
2/9/2019, 10:00:00 PM;296;2/9/2019, 10:00:00 PM;3.7
2/10/2019, 12:00:00 AM;288;2/10/2019, 12:00:00 AM;4
2/10/2019, 2:00:00 AM;247;2/10/2019, 2:00:00 AM;4.7
2/10/2019, 4:00:00 AM;277;2/10/2019, 4:00:00 AM;3.9
2/10/2019, 6:00:00 AM;287;2/10/2019, 6:00:00 AM;3.9
2/10/2019, 8:00:00 AM;287;2/10/2019, 8:00:00 AM;4
2/10/2019, 10:00:00 AM;268;2/10/2019, 10:00:00 AM;4.1
2/10/2019, 2:00:00 PM;299;2/10/2019, 2:00:00 PM;4
2/10/2019, 4:00:00 PM;280;2/10/2019, 4:00:00 PM;4
2/10/2019, 6:00:00 PM;303;2/10/2019, 6:00:00 PM;3.9
2/10/2019, 8:00:00 PM;274;2/10/2019, 8:00:00 PM;4
2/10/2019, 10:00:00 PM;281;2/10/2019, 10:00:00 PM;4
2/11/2019, 12:00:00 AM;294;2/11/2019, 12:00:00 AM;3.9
2/11/2019, 2:00:00 AM;268;2/11/2019, 2:00:00 AM;4.4
2/11/2019, 4:00:00 AM;297;2/11/2019, 4:00:00 AM;3.5
2/11/2019, 6:00:00 AM;295;2/11/2019, 6:00:00 AM;3.9
2/11/2019, 8:00:00 AM;278;2/11/2019, 8:00:00 AM;4
2/11/2019, 12:00:00 PM;273;2/11/2019, 12:00:00 PM;4.1
2/11/2019, 4:00:00 PM;296;2/11/2019, 4:00:00 PM;4.1
2/11/2019, 8:00:00 PM;367;2/11/2019, 8:00:00 PM;3.5
2/11/2019, 10:00:00 PM;359;2/11/2019, 10:00:00 PM;4.4
2/12/2019, 12:00:00 AM;248;2/12/2019, 12:00:00 AM;4.7
2/12/2019, 2:00:00 AM;280;2/12/2019, 2:00:00 AM;4
2/12/2019, 4:00:00 AM;285;2/12/2019, 4:00:00 AM;3.9
2/12/2019, 5:59:00 AM;288;2/12/2019, 5:59:00 AM;3.9
2/12/2019, 8:01:00 AM;274;2/12/2019, 8:01:00 AM;4
2/12/2019, 11:00:00 AM;284;2/12/2019, 11:00:00 AM;3.9
2/12/2019, 2:00:00 PM;282;2/12/2019, 2:00:00 PM;4.2
2/12/2019, 4:00:00 PM;270;2/12/2019, 4:00:00 PM;4.2
2/12/2019, 6:00:00 PM;277;2/12/2019, 6:00:00 PM;4
2/12/2019, 8:00:00 PM;292;2/12/2019, 8:00:00 PM;4
2/12/2019, 10:00:00 PM;276;2/12/2019, 10:00:00 PM;4
2/12/2019, 11:00:00 PM;279;2/12/2019, 11:00:00 PM;4
2/13/2019, 2:00:00 AM;262;2/13/2019, 2:00:00 AM;5
2/13/2019, 4:00:00 AM;274;2/13/2019, 4:00:00 AM;3.9
2/13/2019, 6:00:00 AM;297;2/13/2019, 6:00:00 AM;3.9
2/13/2019, 8:01:00 AM;278;2/13/2019, 8:01:00 AM;4
2/13/2019, 10:00:00 AM;283;2/13/2019, 10:00:00 AM;3.9
2/13/2019, 1:30:00 PM;302;2/13/2019, 1:30:00 PM;3.9
2/13/2019, 2:00:00 PM;279;2/13/2019, 2:00:00 PM;4
2/13/2019, 4:00:00 PM;281;2/13/2019, 4:00:00 PM;4.1
2/13/2019, 10:01:00 PM;286;2/13/2019, 10:01:00 PM;4
2/14/2019, 2:01:00 AM;268;2/14/2019, 2:01:00 AM;5
2/14/2019, 4:00:00 AM;282;2/14/2019, 4:00:00 AM;3.9
2/14/2019, 6:00:00 AM;294;2/14/2019, 6:00:00 AM;3.8
2/14/2019, 7:58:00 AM;275;2/14/2019, 7:58:00 AM;3.9
2/14/2019, 10:01:00 AM;286;2/14/2019, 10:01:00 AM;3.9
2/14/2019, 12:00:00 PM;279;2/14/2019, 12:00:00 PM;4.2
2/14/2019, 2:00:00 PM;285;2/14/2019, 2:00:00 PM;4.3
2/14/2019, 3:59:00 PM;265;2/14/2019, 3:59:00 PM;4.2
2/14/2019, 6:01:00 PM;283;2/14/2019, 6:01:00 PM;4
2/14/2019, 8:00:00 PM;300;2/14/2019, 8:00:00 PM;3.9
2/14/2019, 10:00:00 PM;275;2/14/2019, 10:00:00 PM;4.1
2/14/2019, 11:59:00 PM;276;2/14/2019, 11:59:00 PM;4.1
2/15/2019, 2:01:00 AM;231;2/15/2019, 2:01:00 AM;5.1
2/15/2019, 4:00:00 AM;263;2/15/2019, 4:00:00 AM;4
2/15/2019, 6:00:00 AM;295;2/15/2019, 6:00:00 AM;4
2/15/2019, 8:00:00 AM;297;2/15/2019, 8:00:00 AM;3.8
2/15/2019, 10:00:00 AM;274;2/15/2019, 10:00:00 AM;4
2/15/2019, 6:00:00 PM;292;2/15/2019, 6:00:00 PM;3.9
2/16/2019, 12:00:00 AM;290;2/16/2019, 12:00:00 AM;4
2/16/2019, 2:00:00 AM;253;2/16/2019, 2:00:00 AM;5
2/16/2019, 4:00:00 AM;273;2/16/2019, 4:00:00 AM;3.9
2/16/2019, 6:00:00 AM;297;2/16/2019, 6:00:00 AM;4
2/16/2019, 8:00:00 AM;221;2/16/2019, 8:00:00 AM;4
2/16/2019, 10:00:00 AM;307;2/16/2019, 10:00:00 AM;4.2
2/16/2019, 12:00:00 PM;287;2/16/2019, 12:00:00 PM;4.3
2/16/2019, 2:00:00 PM;307;2/16/2019, 2:00:00 PM;4.1
2/16/2019, 4:00:00 PM;283;2/16/2019, 4:00:00 PM;4.2
2/16/2019, 5:58:00 PM;282;2/16/2019, 5:58:00 PM;4
2/16/2019, 8:02:00 PM;264;2/16/2019, 8:02:00 PM;4.1
2/16/2019, 10:00:00 PM;282;2/16/2019, 10:00:00 PM;4.1
2/17/2019, 12:00:00 AM;290;2/17/2019, 12:00:00 AM;3.9
2/17/2019, 2:00:00 AM;281;2/17/2019, 2:00:00 AM;4.6
2/17/2019, 4:00:00 AM;250;2/17/2019, 4:00:00 AM;4.6
2/17/2019, 6:00:00 AM;299;2/17/2019, 6:00:00 AM;3.8
2/17/2019, 8:00:00 AM;280;2/17/2019, 8:00:00 AM;4
2/17/2019, 10:00:00 AM;279;2/17/2019, 10:00:00 AM;4.2
2/17/2019, 4:00:00 PM;293;2/17/2019, 4:00:00 PM;5
2/17/2019, 7:24:00 PM;286;2/17/2019, 7:24:00 PM;3.9
2/17/2019, 8:00:00 PM;270;2/17/2019, 8:00:00 PM;4
2/18/2019, 12:00:00 AM;295;2/18/2019, 12:00:00 AM;4
2/18/2019, 2:00:00 AM;242;2/18/2019, 2:00:00 AM;4.9
2/18/2019, 4:00:00 AM;264;2/18/2019, 4:00:00 AM;4.1
2/18/2019, 6:00:00 AM;289;2/18/2019, 6:00:00 AM;3.9
2/18/2019, 10:00:00 AM;298;2/18/2019, 10:00:00 AM;3.8
2/18/2019, 12:00:00 PM;298;2/18/2019, 12:00:00 PM;4.1
2/18/2019, 6:00:00 PM;301;2/18/2019, 6:00:00 PM;3.5
2/18/2019, 10:44:00 PM;208;2/18/2019, 10:44:00 PM;5.3
2/19/2019, 12:00:00 AM;261;2/19/2019, 12:00:00 AM;4.4
2/19/2019, 2:00:00 AM;268;2/19/2019, 2:00:00 AM;4.1
2/19/2019, 3:25:37 AM;274;2/19/2019, 3:25:37 AM;5
2/19/2019, 3:47:54 AM;274;2/19/2019, 3:47:54 AM;5
2/19/2019, 3:59:00 AM;298;2/19/2019, 3:59:00 AM;3.9
2/19/2019, 4:39:36 AM;401;2/19/2019, 4:39:36 AM;3.8
2/19/2019, 5:02:04 AM;401;2/19/2019, 5:02:04 AM;3.8
2/19/2019, 10:00:00 AM;301;2/19/2019, 10:00:00 AM;4
2/19/2019, 12:00:00 PM;293;2/19/2019, 12:00:00 PM;4
2/19/2019, 2:00:00 PM;289;2/19/2019, 2:00:00 PM;4
2/20/2019, 10:02:00 PM;284;2/20/2019, 10:02:00 PM;3.9
2/21/2019, 12:00:00 AM;288;2/21/2019, 12:00:00 AM;4
2/21/2019, 1:58:00 AM;285;2/21/2019, 1:58:00 AM;4.5
2/21/2019, 4:00:00 AM;237;2/21/2019, 4:00:00 AM;4.8
2/21/2019, 6:02:00 AM;302;2/21/2019, 6:02:00 AM;3.9
2/21/2019, 7:58:00 AM;279;2/21/2019, 7:58:00 AM;4.1
2/21/2019, 10:00:00 AM;287;2/21/2019, 10:00:00 AM;4
2/21/2019, 2:36:00 PM;287;2/21/2019, 2:36:00 PM;3.8
2/22/2019, 12:00:00 AM;310;2/22/2019, 12:00:00 AM;4
2/22/2019, 2:00:00 AM;239;2/22/2019, 2:00:00 AM;5.1
2/22/2019, 4:00:00 AM;284;2/22/2019, 4:00:00 AM;3.9
2/22/2019, 6:00:00 AM;282;2/22/2019, 6:00:00 AM;4.1
2/22/2019, 10:01:00 PM;301;2/22/2019, 10:01:00 PM;4
2/22/2019, 11:59:00 PM;299;2/22/2019, 11:59:00 PM;3.8
2/23/2019, 2:00:00 AM;379;2/23/2019, 2:00:00 AM;4.2
2/23/2019, 4:01:00 AM;242;2/23/2019, 4:01:00 AM;4.8
2/23/2019, 6:00:00 AM;279;2/23/2019, 6:00:00 AM;4
2/23/2019, 8:00:00 AM;293;2/23/2019, 8:00:00 AM;4
2/23/2019, 10:00:00 AM;291;2/23/2019, 10:00:00 AM;4.1
2/23/2019, 12:00:00 PM;278;2/23/2019, 12:00:00 PM;4.3
2/23/2019, 2:00:00 PM;285;2/23/2019, 2:00:00 PM;4.2
2/23/2019, 6:00:00 PM;293;2/23/2019, 6:00:00 PM;4
2/24/2019, 12:00:00 AM;296;2/24/2019, 12:00:00 AM;4
2/24/2019, 2:00:00 AM;249;2/24/2019, 2:00:00 AM;5
2/24/2019, 4:00:00 AM;282;2/24/2019, 4:00:00 AM;4
2/24/2019, 6:00:00 AM;289;2/24/2019, 6:00:00 AM;3.9
2/24/2019, 8:00:00 AM;297;2/24/2019, 8:00:00 AM;3.9
2/24/2019, 10:00:00 AM;284;2/24/2019, 10:00:00 AM;4
2/24/2019, 4:00:00 PM;296;2/24/2019, 4:00:00 PM;4.3
2/25/2019, 12:00:00 AM;301;2/25/2019, 12:00:00 AM;4
2/25/2019, 2:00:00 AM;211;2/25/2019, 2:00:00 AM;5.6
2/25/2019, 4:00:00 AM;282;2/25/2019, 4:00:00 AM;4
2/25/2019, 6:00:00 AM;300;2/25/2019, 6:00:00 AM;4
2/25/2019, 8:00:00 AM;276;2/25/2019, 8:00:00 AM;4
2/25/2019, 10:00:00 AM;292;2/25/2019, 10:00:00 AM;4
2/25/2019, 6:00:00 PM;405;2/25/2019, 6:00:00 PM;4.2
2/25/2019, 8:00:00 PM;198;2/25/2019, 8:00:00 PM;5.8
2/26/2019, 2:00:00 AM;301;2/26/2019, 2:00:00 AM;3.9
2/26/2019, 6:00:00 AM;297;2/26/2019, 6:00:00 AM;4.1
2/26/2019, 12:00:00 PM;304;2/26/2019, 12:00:00 PM;4.3
2/27/2019, 2:00:00 AM;254;2/27/2019, 2:00:00 AM;5.3
2/27/2019, 4:00:00 AM;297;2/27/2019, 4:00:00 AM;3.9
2/27/2019, 12:00:00 PM;415;2/27/2019, 12:00:00 PM;4.5
2/27/2019, 2:00:00 PM;198;2/27/2019, 2:00:00 PM;5.9
2/28/2019, 2:00:00 AM;308;2/28/2019, 2:00:00 AM;5
2/28/2019, 4:00:00 AM;287;2/28/2019, 4:00:00 AM;4
2/28/2019, 10:00:00 AM;310;2/28/2019, 10:00:00 AM;4
2/28/2019, 12:00:00 PM;281;2/28/2019, 12:00:00 PM;4
2/28/2019, 2:00:00 PM;315;2/28/2019, 2:00:00 PM;3.9
2/28/2019, 4:00:00 PM;288;2/28/2019, 4:00:00 PM;4.1
2/28/2019, 6:00:00 PM;295;2/28/2019, 6:00:00 PM;4
3/1/2019, 12:00:00 AM;315;3/1/2019, 12:00:00 AM;3.8
3/1/2019, 2:00:00 AM;321;3/1/2019, 2:00:00 AM;4.5
3/1/2019, 4:00:00 AM;251;3/1/2019, 4:00:00 AM;4.8
3/1/2019, 10:00:00 AM;297;3/1/2019, 10:00:00 AM;4
3/1/2019, 2:00:00 PM;291;3/1/2019, 2:00:00 PM;4.1
3/1/2019, 6:00:00 PM;290;3/1/2019, 6:00:00 PM;4
3/1/2019, 10:00:00 PM;282;3/1/2019, 10:00:00 PM;4
3/2/2019, 12:00:00 AM;291;3/2/2019, 12:00:00 AM;4.1
3/2/2019, 2:00:00 AM;203;3/2/2019, 2:00:00 AM;5.8
3/2/2019, 4:00:00 AM;285;3/2/2019, 4:00:00 AM;3.9
3/2/2019, 6:00:00 AM;299;3/2/2019, 6:00:00 AM;4
3/2/2019, 8:01:00 AM;273;3/2/2019, 8:01:00 AM;4.1
3/2/2019, 10:00:00 AM;292;3/2/2019, 10:00:00 AM;4.1
3/2/2019, 12:00:00 PM;294;3/2/2019, 12:00:00 PM;4.2
3/2/2019, 2:00:00 PM;266;3/2/2019, 2:00:00 PM;4.2
3/2/2019, 4:00:00 PM;295;3/2/2019, 4:00:00 PM;4.1
3/2/2019, 8:00:00 PM;302;3/2/2019, 8:00:00 PM;4
3/2/2019, 10:00:00 PM;281;3/2/2019, 10:00:00 PM;4
3/3/2019, 12:00:00 AM;287;3/3/2019, 12:00:00 AM;4
3/3/2019, 2:00:00 AM;304;3/3/2019, 2:00:00 AM;4.3
3/3/2019, 4:00:00 AM;235;3/3/2019, 4:00:00 AM;4.9
3/3/2019, 6:00:00 AM;296;3/3/2019, 6:00:00 AM;3.8
3/3/2019, 8:00:00 AM;296;3/3/2019, 8:00:00 AM;4
3/4/2019, 12:00:00 AM;303;3/4/2019, 12:00:00 AM;3.9
3/4/2019, 2:00:00 AM;313;3/4/2019, 2:00:00 AM;4.5
3/4/2019, 4:00:00 AM;240;3/4/2019, 4:00:00 AM;5
3/4/2019, 6:00:00 AM;284;3/4/2019, 6:00:00 AM;4
3/4/2019, 10:00:00 AM;305;3/4/2019, 10:00:00 AM;4.1
3/4/2019, 12:00:00 PM;280;3/4/2019, 12:00:00 PM;4.3
3/4/2019, 8:00:00 PM;306;3/4/2019, 8:00:00 PM;4
3/4/2019, 10:00:00 PM;279;3/4/2019, 10:00:00 PM;4
3/5/2019, 12:00:00 AM;296;3/5/2019, 12:00:00 AM;4
3/5/2019, 2:00:00 AM;255;3/5/2019, 2:00:00 AM;5.1
3/5/2019, 4:00:00 AM;279;3/5/2019, 4:00:00 AM;3.9
3/5/2019, 6:00:00 AM;299;3/5/2019, 6:00:00 AM;4
3/5/2019, 8:00:00 AM;278;3/5/2019, 8:00:00 AM;4
3/5/2019, 12:00:00 PM;312;3/5/2019, 12:00:00 PM;4.1
3/5/2019, 2:00:00 PM;287;3/5/2019, 2:00:00 PM;4.2
3/6/2019, 12:00:00 AM;298;3/6/2019, 12:00:00 AM;4
3/6/2019, 2:00:00 AM;242;3/6/2019, 2:00:00 AM;5
3/6/2019, 4:00:00 AM;280;3/6/2019, 4:00:00 AM;4
3/6/2019, 6:00:00 AM;292;3/6/2019, 6:00:00 AM;4
3/6/2019, 4:00:00 PM;305;3/6/2019, 4:00:00 PM;4
3/7/2019, 12:00:00 AM;300;3/7/2019, 12:00:00 AM;4
3/7/2019, 2:00:00 AM;351;3/7/2019, 2:00:00 AM;4.1
3/7/2019, 4:00:00 AM;236;3/7/2019, 4:00:00 AM;4.9
3/7/2019, 6:00:00 AM;270;3/7/2019, 6:00:00 AM;4.1
3/7/2019, 8:00:00 AM;303;3/7/2019, 8:00:00 AM;3.9
3/7/2019, 10:00:00 AM;290;3/7/2019, 10:00:00 AM;4
3/7/2019, 10:00:00 PM;304;3/7/2019, 10:00:00 PM;3.9
3/8/2019, 12:00:00 AM;280;3/8/2019, 12:00:00 AM;4
3/8/2019, 2:00:00 AM;309;3/8/2019, 2:00:00 AM;4.6
3/8/2019, 4:00:00 AM;262;3/8/2019, 4:00:00 AM;4.5
3/8/2019, 6:00:00 AM;306;3/8/2019, 6:00:00 AM;3.9
3/8/2019, 8:00:00 AM;280;3/8/2019, 8:00:00 AM;4
3/8/2019, 10:00:00 AM;283;3/8/2019, 10:00:00 AM;4.2
3/8/2019, 4:00:00 PM;293;3/8/2019, 4:00:00 PM;4.1
3/8/2019, 6:00:00 PM;276;3/8/2019, 6:00:00 PM;4
3/8/2019, 8:00:00 PM;286;3/8/2019, 8:00:00 PM;3.9
3/9/2019, 12:00:00 AM;285;3/9/2019, 12:00:00 AM;4
3/9/2019, 2:00:00 AM;328;3/9/2019, 2:00:00 AM;4.2
3/9/2019, 4:00:00 AM;236;3/9/2019, 4:00:00 AM;5
3/9/2019, 8:00:00 AM;291;3/9/2019, 8:00:00 AM;4.1
3/9/2019, 10:00:00 PM;303;3/9/2019, 10:00:00 PM;3.9
3/10/2019, 2:00:00 AM;250;3/10/2019, 2:00:00 AM;4.9
3/10/2019, 4:00:00 AM;285;3/10/2019, 4:00:00 AM;3.8
3/10/2019, 6:00:00 AM;295;3/10/2019, 6:00:00 AM;3.9
3/10/2019, 8:00:00 AM;302;3/10/2019, 8:00:00 AM;3.8
3/10/2019, 10:00:00 AM;280;3/10/2019, 10:00:00 AM;3.9
3/10/2019, 4:00:00 PM;302;3/10/2019, 4:00:00 PM;3.9
3/10/2019, 6:00:00 PM;326;3/10/2019, 6:00:00 PM;3.7
3/10/2019, 8:00:00 PM;343;3/10/2019, 8:00:00 PM;4.5
3/10/2019, 10:00:00 PM;251;3/10/2019, 10:00:00 PM;4.6
3/11/2019, 12:00:00 AM;306;3/11/2019, 12:00:00 AM;4
3/11/2019, 2:00:00 AM;283;3/11/2019, 2:00:00 AM;3.9
3/11/2019, 4:00:00 AM;287;3/11/2019, 4:00:00 AM;3.9
3/11/2019, 6:00:00 AM;303;3/11/2019, 6:00:00 AM;3.9
3/11/2019, 8:00:00 AM;288;3/11/2019, 8:00:00 AM;4
3/11/2019, 10:00:00 AM;283;3/11/2019, 10:00:00 AM;4
3/11/2019, 2:00:00 PM;279;3/11/2019, 2:00:00 PM;4.2
3/11/2019, 4:00:00 PM;292;3/11/2019, 4:00:00 PM;4.6
3/11/2019, 6:00:00 PM;187;3/11/2019, 6:00:00 PM;6
3/11/2019, 8:00:00 PM;293;3/11/2019, 8:00:00 PM;4
3/11/2019, 10:00:00 PM;273;3/11/2019, 10:00:00 PM;4.1
3/12/2019, 12:00:00 AM;291;3/12/2019, 12:00:00 AM;3.9
3/12/2019, 2:00:00 AM;241;3/12/2019, 2:00:00 AM;5
3/12/2019, 4:00:00 AM;278;3/12/2019, 4:00:00 AM;4
3/12/2019, 6:00:00 AM;287;3/12/2019, 6:00:00 AM;3.9
3/12/2019, 8:00:00 AM;297;3/12/2019, 8:00:00 AM;3.9
3/12/2019, 10:00:00 AM;282;3/12/2019, 10:00:00 AM;4
3/12/2019, 12:00:00 PM;283;3/12/2019, 12:00:00 PM;4
3/12/2019, 8:00:00 PM;287;3/12/2019, 8:00:00 PM;4
3/12/2019, 10:00:00 PM;304;3/12/2019, 10:00:00 PM;4
3/13/2019, 12:00:00 AM;286;3/13/2019, 12:00:00 AM;4
3/13/2019, 2:00:00 AM;277;3/13/2019, 2:00:00 AM;4.8
3/13/2019, 4:00:00 AM;270;3/13/2019, 4:00:00 AM;4.3
3/13/2019, 6:00:00 AM;302;3/13/2019, 6:00:00 AM;3.9
3/13/2019, 8:00:00 AM;279;3/13/2019, 8:00:00 AM;4
3/13/2019, 10:00:00 AM;285;3/13/2019, 10:00:00 AM;4
3/13/2019, 12:00:00 PM;295;3/13/2019, 12:00:00 PM;3.9
3/13/2019, 2:00:00 PM;276;3/13/2019, 2:00:00 PM;4
3/13/2019, 4:00:00 PM;280;3/13/2019, 4:00:00 PM;4.1
3/13/2019, 8:00:00 PM;341;3/13/2019, 8:00:00 PM;4.3
3/13/2019, 10:00:00 PM;230;3/13/2019, 10:00:00 PM;5.1
3/14/2019, 12:00:00 AM;270;3/14/2019, 12:00:00 AM;4.2
3/14/2019, 2:00:00 AM;289;3/14/2019, 2:00:00 AM;3.9
3/14/2019, 4:00:00 AM;291;3/14/2019, 4:00:00 AM;4
3/14/2019, 6:00:00 AM;284;3/14/2019, 6:00:00 AM;4
3/14/2019, 8:01:00 AM;283;3/14/2019, 8:01:00 AM;4
3/14/2019, 10:00:00 AM;297;3/14/2019, 10:00:00 AM;4
3/14/2019, 12:00:00 PM;279;3/14/2019, 12:00:00 PM;4
3/14/2019, 6:00:00 PM;290;3/14/2019, 6:00:00 PM;4.1
3/14/2019, 8:00:00 PM;332;3/14/2019, 8:00:00 PM;3.6
3/14/2019, 10:00:00 PM;297;3/14/2019, 10:00:00 PM;4.9
3/15/2019, 12:00:00 AM;269;3/15/2019, 12:00:00 AM;4.2
3/15/2019, 2:00:00 AM;302;3/15/2019, 2:00:00 AM;3.8
3/15/2019, 4:00:00 AM;285;3/15/2019, 4:00:00 AM;4
3/15/2019, 6:00:00 AM;284;3/15/2019, 6:00:00 AM;4
3/15/2019, 8:00:00 AM;301;3/15/2019, 8:00:00 AM;4
