Date Time;T CH WPU in;Date Time;T CH WPU out;Date Time;T source WPU in;Date Time;T source WPU out
3/18/2019, 4:00:00 AM;24.6;3/17/2019, 6:00:00 AM;23.3;7/19/2019, 2:00:00 AM;11.1;7/19/2019, 2:00:00 AM;9
3/18/2019, 6:00:00 AM;24;3/17/2019, 8:00:00 AM;27.7;7/19/2019, 4:00:00 AM;10.3;7/19/2019, 4:00:00 AM;8.6
3/18/2019, 8:00:00 AM;22.4;3/17/2019, 8:00:00 PM;25.1;7/20/2019, 2:00:00 AM;11.2;7/20/2019, 2:00:00 AM;9.2
3/18/2019, 10:00:00 AM;25.3;3/17/2019, 10:00:00 PM;26.8;7/20/2019, 4:00:00 AM;10.5;7/20/2019, 4:00:00 AM;8.8
3/18/2019, 4:00:00 PM;20.4;3/18/2019, 12:00:00 AM;26.4;7/21/2019, 2:00:00 AM;11.8;7/21/2019, 2:00:00 AM;10.2
3/18/2019, 6:00:00 PM;22.7;3/18/2019, 2:00:00 AM;25.5;7/22/2019, 2:00:00 AM;11.3;7/22/2019, 2:00:00 AM;9.3
3/18/2019, 8:00:00 PM;21.9;3/18/2019, 4:00:00 AM;27.2;7/22/2019, 4:00:00 AM;10.7;7/22/2019, 4:00:00 AM;9
3/18/2019, 10:00:00 PM;24.2;3/18/2019, 6:00:00 AM;26.6;7/23/2019, 2:00:00 AM;11.7;7/23/2019, 2:00:00 AM;9.9
3/19/2019, 12:00:00 AM;24;3/18/2019, 8:00:00 AM;24.4;7/23/2019, 4:00:00 AM;11.2;7/23/2019, 4:00:00 AM;9.9
3/19/2019, 2:00:00 AM;23;3/18/2019, 10:00:00 AM;28.3;7/24/2019, 2:00:00 AM;12;7/24/2019, 2:00:00 AM;10.3
3/19/2019, 4:00:00 AM;24.9;3/18/2019, 4:00:00 PM;19.9;7/25/2019, 2:00:00 AM;12;7/25/2019, 2:00:00 AM;9.9
3/19/2019, 6:00:00 AM;24;3/18/2019, 6:00:00 PM;25.2;7/25/2019, 4:00:00 AM;11;7/25/2019, 4:00:00 AM;9.3
3/19/2019, 8:00:00 AM;25.1;3/18/2019, 8:00:00 PM;24.2;7/26/2019, 2:00:00 AM;12.4;7/26/2019, 2:00:00 AM;10.6
3/19/2019, 10:00:00 AM;24.6;3/18/2019, 10:00:00 PM;27;7/26/2019, 4:00:00 AM;11.7;7/26/2019, 4:00:00 AM;10.1
3/19/2019, 2:00:00 PM;23.9;3/19/2019, 12:00:00 AM;26.6;7/27/2019, 2:00:00 AM;12.6;7/27/2019, 2:00:00 AM;10.9
3/19/2019, 9:59:00 PM;22.6;3/19/2019, 2:00:00 AM;23.7;7/28/2019, 2:00:00 AM;12.7;7/28/2019, 2:00:00 AM;11
3/20/2019, 12:00:00 AM;24.5;3/19/2019, 4:00:00 AM;27.5;7/29/2019, 2:00:00 AM;12.2;7/29/2019, 2:00:00 AM;10.4
3/20/2019, 4:00:00 AM;23.9;3/19/2019, 6:00:00 AM;26.4;7/29/2019, 4:00:00 AM;11.6;7/29/2019, 4:00:00 AM;10.1
3/20/2019, 6:00:00 AM;23.4;3/19/2019, 8:00:00 AM;27.5;7/30/2019, 2:00:00 AM;12.1;7/30/2019, 2:00:00 AM;10.5
3/20/2019, 8:00:00 AM;24.7;3/19/2019, 10:00:00 AM;27.2;;;;
3/20/2019, 10:00:00 AM;24.8;3/19/2019, 2:00:00 PM;26.4;;;;
3/20/2019, 10:00:00 PM;22.4;3/19/2019, 9:59:00 PM;25.1;;;;
3/21/2019, 12:00:00 AM;24.2;3/20/2019, 12:00:00 AM;27.2;;;;
3/21/2019, 4:00:00 AM;23.5;3/20/2019, 4:00:00 AM;26.4;;;;
3/21/2019, 6:00:00 AM;24.4;3/20/2019, 6:00:00 AM;25.9;;;;
3/21/2019, 8:00:00 AM;24.6;3/20/2019, 8:00:00 AM;27.5;;;;
3/21/2019, 10:00:00 PM;23.1;3/20/2019, 10:00:00 AM;27.8;;;;
3/22/2019, 4:00:00 AM;23.6;3/20/2019, 10:00:00 PM;24.9;;;;
3/22/2019, 6:00:00 AM;21.8;3/21/2019, 12:00:00 AM;27.1;;;;
3/22/2019, 8:00:00 AM;24.4;3/21/2019, 4:00:00 AM;26;;;;
3/22/2019, 10:00:00 AM;24.7;3/21/2019, 6:00:00 AM;26.7;;;;
3/23/2019, 12:00:00 AM;23;3/21/2019, 8:00:00 AM;27.5;;;;
3/23/2019, 4:00:00 AM;23.9;3/21/2019, 10:00:00 PM;25.9;;;;
3/23/2019, 8:00:00 PM;22.5;3/22/2019, 4:00:00 AM;26;;;;
3/23/2019, 10:00:00 PM;23.9;3/22/2019, 6:00:00 AM;23;;;;
3/24/2019, 2:00:00 AM;21.6;3/22/2019, 8:00:00 AM;27.1;;;;
3/24/2019, 4:00:00 AM;24.2;3/22/2019, 10:00:00 AM;27.5;;;;
3/24/2019, 6:00:00 AM;23.8;3/23/2019, 12:00:00 AM;25.7;;;;
3/24/2019, 8:00:00 AM;24.8;3/23/2019, 4:00:00 AM;26.7;;;;
3/24/2019, 4:01:00 PM;23.3;3/23/2019, 8:00:00 PM;24.8;;;;
3/24/2019, 5:59:00 PM;25;3/23/2019, 10:00:00 PM;26.6;;;;
3/24/2019, 8:00:00 PM;24.4;3/24/2019, 2:00:00 AM;22.8;;;;
3/24/2019, 10:00:00 PM;23.9;3/24/2019, 4:00:00 AM;27;;;;
3/25/2019, 12:00:00 AM;26.2;3/24/2019, 6:00:00 AM;26.3;;;;
3/25/2019, 4:00:00 AM;24.3;3/24/2019, 8:00:00 AM;27.3;;;;
3/25/2019, 6:01:00 AM;23.4;3/24/2019, 4:01:00 PM;25.7;;;;
3/25/2019, 7:58:00 AM;24.4;3/24/2019, 5:59:00 PM;27.2;;;;
3/25/2019, 8:01:00 AM;25.1;3/24/2019, 8:00:00 PM;26.9;;;;
3/25/2019, 10:00:00 AM;24.7;3/24/2019, 10:00:00 PM;26.6;;;;
3/25/2019, 7:59:00 PM;23.4;3/25/2019, 12:00:00 AM;29.2;;;;
3/25/2019, 10:01:00 PM;23.3;3/25/2019, 4:00:00 AM;26.9;;;;
3/26/2019, 12:00:00 AM;25;3/25/2019, 6:01:00 AM;26;;;;
3/26/2019, 4:00:00 AM;24.1;3/25/2019, 7:58:00 AM;27.5;;;;
3/26/2019, 8:00:00 AM;24.5;3/25/2019, 8:01:00 AM;28.1;;;;
3/26/2019, 12:00:00 PM;24.9;3/25/2019, 10:00:00 AM;27.3;;;;
3/26/2019, 8:00:00 PM;22.1;3/25/2019, 7:59:00 PM;26;;;;
3/26/2019, 10:00:00 PM;25.2;3/25/2019, 10:01:00 PM;25.9;;;;
3/27/2019, 12:00:00 AM;23.8;3/26/2019, 12:00:00 AM;27.8;;;;
3/27/2019, 4:00:00 AM;24.8;3/26/2019, 4:00:00 AM;26.6;;;;
3/27/2019, 6:00:00 AM;24;3/26/2019, 8:00:00 AM;27.2;;;;
3/27/2019, 8:00:00 AM;25.6;3/26/2019, 12:00:00 PM;27.9;;;;
3/27/2019, 12:00:00 PM;22.6;3/26/2019, 8:00:00 PM;24.5;;;;
3/27/2019, 4:00:00 PM;23.4;3/26/2019, 10:00:00 PM;28.6;;;;
3/27/2019, 6:00:00 PM;23.7;3/27/2019, 12:00:00 AM;26.5;;;;
3/28/2019, 12:00:00 AM;23.9;3/27/2019, 4:00:00 AM;27.6;;;;
3/28/2019, 4:00:00 AM;24.1;3/27/2019, 6:00:00 AM;26.7;;;;
3/28/2019, 6:00:00 AM;25.1;3/27/2019, 8:00:00 AM;28.5;;;;
3/28/2019, 2:00:00 PM;23.5;3/27/2019, 12:00:00 PM;25;;;;
3/28/2019, 4:00:00 PM;23.1;3/27/2019, 4:00:00 PM;25.8;;;;
3/28/2019, 6:00:00 PM;24.3;3/27/2019, 6:00:00 PM;26.1;;;;
3/29/2019, 12:00:00 AM;23.2;3/28/2019, 12:00:00 AM;26.8;;;;
3/29/2019, 1:59:00 AM;24.7;3/28/2019, 4:00:00 AM;26.8;;;;
3/29/2019, 4:01:00 AM;24.2;3/28/2019, 6:00:00 AM;27.8;;;;
3/29/2019, 6:00:00 AM;23.6;3/28/2019, 2:00:00 PM;26.1;;;;
3/29/2019, 8:01:00 AM;24.7;3/28/2019, 4:00:00 PM;25.3;;;;
3/29/2019, 12:00:00 PM;23.7;3/28/2019, 6:00:00 PM;26.5;;;;
3/30/2019, 2:00:00 AM;22.5;3/29/2019, 12:00:00 AM;25.8;;;;
3/30/2019, 4:00:00 AM;24.1;3/29/2019, 1:59:00 AM;27.2;;;;
3/30/2019, 6:00:00 AM;21;3/29/2019, 4:01:00 AM;26.8;;;;
3/30/2019, 8:00:00 AM;23;3/29/2019, 6:00:00 AM;26.1;;;;
3/30/2019, 10:00:00 AM;21.5;3/29/2019, 8:01:00 AM;27.2;;;;
3/30/2019, 12:00:00 PM;23.7;3/29/2019, 12:00:00 PM;26.1;;;;
3/31/2019, 8:00:00 AM;22.7;3/30/2019, 2:00:00 AM;24.9;;;;
4/1/2019, 12:00:00 AM;20.8;3/30/2019, 4:00:00 AM;26.6;;;;
4/1/2019, 2:00:00 AM;23.3;3/30/2019, 6:00:00 AM;20.6;;;;
4/1/2019, 4:00:00 AM;24.2;3/30/2019, 8:00:00 AM;25.5;;;;
4/1/2019, 6:00:00 AM;22.1;3/30/2019, 10:00:00 AM;23.4;;;;
4/1/2019, 8:00:00 AM;24.6;3/30/2019, 12:00:00 PM;26.3;;;;
4/1/2019, 12:00:00 PM;20.6;3/31/2019, 8:00:00 AM;25.1;;;;
4/1/2019, 2:00:00 PM;22.8;4/1/2019, 12:00:00 AM;23.1;;;;
4/2/2019, 4:00:00 AM;22.7;4/1/2019, 2:00:00 AM;26.1;;;;
4/2/2019, 6:00:00 AM;24.2;4/1/2019, 4:00:00 AM;26.8;;;;
4/2/2019, 8:00:00 AM;23.6;4/1/2019, 6:00:00 AM;24.1;;;;
4/3/2019, 2:00:00 AM;21.8;4/1/2019, 8:00:00 AM;27.3;;;;
4/3/2019, 3:59:00 AM;23.8;4/1/2019, 12:00:00 PM;20.5;;;;
4/3/2019, 6:00:00 AM;21.8;4/1/2019, 2:00:00 PM;25.2;;;;
4/3/2019, 8:00:00 AM;24.4;4/2/2019, 4:00:00 AM;25.3;;;;
4/3/2019, 2:00:00 PM;22.1;4/2/2019, 6:00:00 AM;26.7;;;;
4/3/2019, 4:00:00 PM;23.9;4/2/2019, 8:00:00 AM;26.3;;;;
4/3/2019, 10:00:00 PM;22.6;4/3/2019, 2:00:00 AM;24.1;;;;
4/4/2019, 2:00:00 AM;23.6;4/3/2019, 3:59:00 AM;26.3;;;;
4/4/2019, 5:59:00 AM;23.8;4/3/2019, 6:00:00 AM;23.1;;;;
4/4/2019, 8:01:00 AM;23.7;4/3/2019, 8:00:00 AM;27.1;;;;
4/4/2019, 9:58:00 AM;24.4;4/3/2019, 2:00:00 PM;24.4;;;;
4/4/2019, 10:00:00 AM;24.8;4/3/2019, 4:00:00 PM;26.4;;;;
4/4/2019, 12:00:00 PM;23.9;4/3/2019, 10:00:00 PM;25.1;;;;
4/4/2019, 2:00:00 PM;23.9;4/4/2019, 2:00:00 AM;26.2;;;;
4/4/2019, 4:00:00 PM;25.3;4/4/2019, 5:59:00 AM;26.1;;;;
4/5/2019, 12:00:00 AM;23.2;4/4/2019, 8:01:00 AM;26.1;;;;
4/5/2019, 4:00:00 AM;22.2;4/4/2019, 9:58:00 AM;26.9;;;;
4/5/2019, 6:00:00 AM;23.8;4/4/2019, 10:00:00 AM;27.1;;;;
4/5/2019, 8:00:00 AM;23.8;4/4/2019, 12:00:00 PM;26.5;;;;
4/5/2019, 10:00:00 AM;25.1;4/4/2019, 2:00:00 PM;26.5;;;;
4/6/2019, 2:00:00 AM;21.9;4/4/2019, 4:00:00 PM;27.8;;;;
4/6/2019, 4:00:00 AM;22;4/5/2019, 12:00:00 AM;25.7;;;;
4/6/2019, 6:00:00 AM;24;4/5/2019, 4:00:00 AM;24.3;;;;
4/6/2019, 8:00:00 AM;24.1;4/5/2019, 6:00:00 AM;26.1;;;;
4/6/2019, 12:00:00 PM;23.8;4/5/2019, 8:00:00 AM;26.2;;;;
4/7/2019, 6:00:00 AM;22.8;4/5/2019, 10:00:00 AM;27;;;;
4/8/2019, 4:00:00 PM;20.7;4/6/2019, 2:00:00 AM;24.2;;;;
4/8/2019, 6:00:00 PM;20.6;4/6/2019, 4:00:00 AM;24.1;;;;
4/8/2019, 8:00:00 PM;20.6;4/6/2019, 6:00:00 AM;26.7;;;;
4/8/2019, 10:00:00 PM;20.5;4/6/2019, 8:00:00 AM;26.8;;;;
4/9/2019, 4:01:00 AM;21.1;4/6/2019, 12:00:00 PM;26.4;;;;
4/9/2019, 2:00:00 PM;23.6;4/7/2019, 6:00:00 AM;25.3;;;;
4/9/2019, 4:00:00 PM;21.3;4/8/2019, 4:00:00 PM;15.7;;;;
4/9/2019, 6:00:00 PM;24;4/8/2019, 6:00:00 PM;15.7;;;;
4/9/2019, 8:00:00 PM;24.5;4/8/2019, 8:00:00 PM;15.2;;;;
4/10/2019, 4:00:00 AM;23.8;4/8/2019, 10:00:00 PM;15.2;;;;
4/10/2019, 8:01:00 AM;23.9;4/9/2019, 4:01:00 AM;15.4;;;;
4/10/2019, 6:00:00 PM;22.9;4/9/2019, 2:00:00 PM;26.3;;;;
4/11/2019, 2:00:00 AM;21.3;4/9/2019, 4:00:00 PM;21.3;;;;
4/11/2019, 4:00:00 AM;23.5;4/9/2019, 6:00:00 PM;26.7;;;;
4/11/2019, 6:00:00 AM;23.8;4/9/2019, 8:00:00 PM;27.5;;;;
4/11/2019, 8:00:00 AM;25.3;4/10/2019, 4:00:00 AM;26.5;;;;
4/12/2019, 4:00:00 AM;22.9;4/10/2019, 8:01:00 AM;26.6;;;;
4/12/2019, 6:00:00 AM;24.2;4/10/2019, 6:00:00 PM;25.3;;;;
4/12/2019, 8:00:00 AM;23.8;4/11/2019, 2:00:00 AM;22.4;;;;
4/12/2019, 4:00:00 PM;21.1;4/11/2019, 4:00:00 AM;26.2;;;;
4/12/2019, 6:00:00 PM;23.3;4/11/2019, 6:00:00 AM;26.4;;;;
4/13/2019, 12:00:00 AM;22.8;4/11/2019, 8:00:00 AM;28.1;;;;
4/13/2019, 4:00:00 AM;22.2;4/12/2019, 4:00:00 AM;25.5;;;;
4/13/2019, 6:00:00 AM;24;4/12/2019, 6:00:00 AM;26.8;;;;
4/13/2019, 8:00:00 AM;23.6;4/12/2019, 8:00:00 AM;26.4;;;;
4/13/2019, 12:00:00 PM;23.8;4/12/2019, 4:00:00 PM;23.2;;;;
4/13/2019, 4:00:00 PM;22.7;4/12/2019, 6:00:00 PM;25.8;;;;
4/13/2019, 6:00:00 PM;23.9;4/13/2019, 12:00:00 AM;25.2;;;;
4/13/2019, 8:00:00 PM;24.4;4/13/2019, 4:00:00 AM;24.4;;;;
4/13/2019, 10:00:00 PM;21.8;4/13/2019, 6:00:00 AM;26.4;;;;
4/14/2019, 12:00:00 AM;24.8;4/13/2019, 8:00:00 AM;26;;;;
4/14/2019, 2:00:00 AM;22.8;4/13/2019, 12:00:00 PM;26.5;;;;
4/14/2019, 4:00:00 AM;22.9;4/13/2019, 4:00:00 PM;25.3;;;;
4/14/2019, 6:00:00 AM;24.4;4/13/2019, 6:00:00 PM;26.3;;;;
4/14/2019, 8:00:00 AM;23.8;4/13/2019, 8:00:00 PM;27.4;;;;
4/14/2019, 10:00:00 AM;22.2;4/13/2019, 10:00:00 PM;23.7;;;;
4/14/2019, 12:00:00 PM;24.4;4/14/2019, 12:00:00 AM;27.8;;;;
4/15/2019, 1:33:00 AM;21.4;4/14/2019, 2:00:00 AM;25.1;;;;
4/15/2019, 2:00:00 AM;23.6;4/14/2019, 4:00:00 AM;25.2;;;;
4/15/2019, 4:00:00 AM;24.5;4/14/2019, 6:00:00 AM;26.8;;;;
4/15/2019, 6:00:00 AM;25.6;4/14/2019, 8:00:00 AM;26.2;;;;
4/15/2019, 8:00:00 AM;24.5;4/14/2019, 10:00:00 AM;24.3;;;;
4/15/2019, 8:00:00 PM;21.2;4/14/2019, 12:00:00 PM;27.1;;;;
4/15/2019, 10:00:00 PM;23.8;4/15/2019, 1:33:00 AM;23.5;;;;
4/16/2019, 6:00:00 AM;23.6;4/15/2019, 2:00:00 AM;26;;;;
4/16/2019, 8:00:00 AM;24;4/15/2019, 4:00:00 AM;27.2;;;;
4/16/2019, 10:00:00 AM;25.5;4/15/2019, 6:00:00 AM;28.2;;;;
4/17/2019, 8:00:00 PM;20.6;4/15/2019, 8:00:00 AM;27.1;;;;
4/17/2019, 10:00:00 PM;20.6;4/15/2019, 8:00:00 PM;23.3;;;;
4/18/2019, 4:00:00 AM;21;4/15/2019, 10:00:00 PM;26.3;;;;
4/18/2019, 6:00:00 AM;20.6;4/16/2019, 6:00:00 AM;26.1;;;;
4/18/2019, 7:59:00 AM;20.5;4/16/2019, 8:00:00 AM;26.8;;;;
4/18/2019, 8:01:00 PM;20.4;4/16/2019, 10:00:00 AM;28.3;;;;
4/18/2019, 10:00:00 PM;21;4/17/2019, 8:00:00 PM;15.3;;;;
4/19/2019, 12:00:00 AM;20.7;4/17/2019, 10:00:00 PM;15;;;;
4/19/2019, 2:00:00 AM;20.6;4/18/2019, 4:00:00 AM;15.1;;;;
4/19/2019, 3:59:00 AM;21.3;4/18/2019, 6:00:00 AM;14.8;;;;
4/19/2019, 6:01:00 AM;20.6;4/18/2019, 7:59:00 AM;14.9;;;;
4/19/2019, 8:01:00 AM;20.5;4/18/2019, 8:01:00 PM;15.9;;;;
4/19/2019, 10:00:00 AM;20.5;4/18/2019, 10:00:00 PM;15.4;;;;
4/19/2019, 8:00:00 PM;20.6;4/19/2019, 12:00:00 AM;15.4;;;;
4/19/2019, 10:00:00 PM;20.5;4/19/2019, 2:00:00 AM;15.3;;;;
4/20/2019, 12:00:00 AM;20.1;4/19/2019, 3:59:00 AM;15.3;;;;
4/20/2019, 2:00:00 AM;21;4/19/2019, 6:01:00 AM;15.2;;;;
4/20/2019, 4:00:00 AM;21.5;4/19/2019, 8:01:00 AM;15.3;;;;
4/20/2019, 6:00:00 AM;20.6;4/19/2019, 10:00:00 AM;15.2;;;;
4/20/2019, 8:00:00 AM;20.6;4/19/2019, 8:00:00 PM;16;;;;
4/20/2019, 10:00:00 AM;20.6;4/19/2019, 10:00:00 PM;16;;;;
4/20/2019, 12:00:00 PM;20.6;4/20/2019, 12:00:00 AM;16;;;;
4/20/2019, 2:00:00 PM;20.1;4/20/2019, 2:00:00 AM;15.4;;;;
4/20/2019, 4:00:00 PM;20.4;4/20/2019, 4:00:00 AM;15.5;;;;
4/20/2019, 6:00:00 PM;20.5;4/20/2019, 6:00:00 AM;15.3;;;;
4/20/2019, 8:00:00 PM;20.2;4/20/2019, 8:00:00 AM;15.3;;;;
4/20/2019, 10:00:00 PM;20.2;4/20/2019, 10:00:00 AM;15;;;;
4/21/2019, 12:00:00 AM;20.2;4/20/2019, 12:00:00 PM;15;;;;
4/21/2019, 2:00:00 AM;20.6;4/20/2019, 2:00:00 PM;15.9;;;;
4/21/2019, 4:00:00 AM;22;4/20/2019, 4:00:00 PM;16;;;;
4/21/2019, 6:00:00 AM;21.3;4/20/2019, 6:00:00 PM;16;;;;
4/21/2019, 2:00:00 PM;20.6;4/20/2019, 8:00:00 PM;16;;;;
4/21/2019, 4:00:00 PM;20.4;4/20/2019, 10:00:00 PM;16.1;;;;
4/21/2019, 6:00:00 PM;20.6;4/21/2019, 12:00:00 AM;16;;;;
4/21/2019, 10:01:00 PM;21;4/21/2019, 2:00:00 AM;15.6;;;;
4/22/2019, 12:00:00 AM;20.6;4/21/2019, 4:00:00 AM;14.9;;;;
4/22/2019, 2:00:00 AM;20.4;4/21/2019, 6:00:00 AM;15.6;;;;
4/22/2019, 4:00:00 AM;20.7;4/21/2019, 2:00:00 PM;15.8;;;;
4/22/2019, 6:00:00 AM;20.6;4/21/2019, 4:00:00 PM;16.1;;;;
4/22/2019, 2:00:00 PM;20.4;4/21/2019, 6:00:00 PM;16;;;;
4/22/2019, 4:00:00 PM;20.5;4/21/2019, 10:01:00 PM;16.2;;;;
4/22/2019, 6:00:00 PM;20.6;4/22/2019, 12:00:00 AM;16.3;;;;
4/22/2019, 8:00:00 PM;20.6;4/22/2019, 2:00:00 AM;16;;;;
4/22/2019, 10:00:00 PM;20.5;4/22/2019, 4:00:00 AM;15.3;;;;
4/23/2019, 12:00:00 AM;20.1;4/22/2019, 6:00:00 AM;15;;;;
4/23/2019, 2:00:00 AM;20.2;4/22/2019, 2:00:00 PM;16;;;;
4/23/2019, 4:00:00 AM;21.3;4/22/2019, 4:00:00 PM;16;;;;
4/23/2019, 6:00:00 AM;20.6;4/22/2019, 6:00:00 PM;16.1;;;;
4/23/2019, 8:00:00 AM;20.5;4/22/2019, 8:00:00 PM;16.1;;;;
4/23/2019, 10:00:00 AM;20;4/22/2019, 10:00:00 PM;16.1;;;;
4/23/2019, 12:00:00 PM;20;4/23/2019, 12:00:00 AM;16.1;;;;
4/23/2019, 2:00:00 PM;20.5;4/23/2019, 2:00:00 AM;15.9;;;;
4/23/2019, 4:00:00 PM;20.2;4/23/2019, 4:00:00 AM;15.7;;;;
4/23/2019, 6:00:00 PM;20.1;4/23/2019, 6:00:00 AM;15.5;;;;
4/23/2019, 8:00:00 PM;20.1;4/23/2019, 8:00:00 AM;15.5;;;;
4/23/2019, 10:00:00 PM;20.7;4/23/2019, 10:00:00 AM;15.2;;;;
4/24/2019, 12:00:00 AM;20.5;4/23/2019, 12:00:00 PM;15.1;;;;
4/24/2019, 2:00:00 AM;20.5;4/23/2019, 2:00:00 PM;15.3;;;;
4/24/2019, 4:00:00 AM;21.1;4/23/2019, 4:00:00 PM;16;;;;
4/24/2019, 6:00:00 AM;20.5;4/23/2019, 6:00:00 PM;16;;;;
4/24/2019, 8:00:00 AM;20.1;4/23/2019, 8:00:00 PM;16;;;;
4/24/2019, 10:00:00 AM;20;4/23/2019, 10:00:00 PM;15.4;;;;
4/24/2019, 12:00:00 PM;20.1;4/24/2019, 12:00:00 AM;15.1;;;;
4/24/2019, 2:00:00 PM;20.1;4/24/2019, 2:00:00 AM;15.3;;;;
4/24/2019, 4:00:00 PM;20.3;4/24/2019, 4:00:00 AM;15.6;;;;
4/24/2019, 6:00:00 PM;20.2;4/24/2019, 6:00:00 AM;15.3;;;;
4/24/2019, 8:00:00 PM;20.2;4/24/2019, 8:00:00 AM;15.4;;;;
4/24/2019, 10:00:00 PM;20.2;4/24/2019, 10:00:00 AM;15.2;;;;
4/25/2019, 12:00:00 AM;20.1;4/24/2019, 12:00:00 PM;16;;;;
4/25/2019, 2:00:00 AM;20.8;4/24/2019, 2:00:00 PM;16.1;;;;
4/25/2019, 4:00:00 AM;21.3;4/24/2019, 4:00:00 PM;16.2;;;;
4/28/2019, 12:00:00 AM;21;4/24/2019, 6:00:00 PM;16.3;;;;
4/28/2019, 2:00:00 AM;23.6;4/24/2019, 8:00:00 PM;16.2;;;;
4/28/2019, 4:00:00 AM;23.8;4/24/2019, 10:00:00 PM;16.2;;;;
4/28/2019, 6:00:00 AM;25.2;4/25/2019, 12:00:00 AM;16.1;;;;
4/28/2019, 8:00:00 AM;24.7;4/25/2019, 2:00:00 AM;15.5;;;;
4/29/2019, 4:00:00 AM;23.2;4/25/2019, 4:00:00 AM;15.6;;;;
4/29/2019, 6:00:00 AM;23.2;4/28/2019, 12:00:00 AM;23.2;;;;
4/29/2019, 8:00:00 AM;25;4/28/2019, 2:00:00 AM;26.4;;;;
5/1/2019, 12:00:00 AM;21.4;4/28/2019, 4:00:00 AM;26.6;;;;
5/1/2019, 2:00:00 AM;23.4;4/28/2019, 6:00:00 AM;27.9;;;;
5/1/2019, 4:00:00 AM;22.6;4/28/2019, 8:00:00 AM;27.6;;;;
5/1/2019, 6:00:00 AM;24.3;4/29/2019, 4:00:00 AM;25.7;;;;
5/1/2019, 4:00:00 PM;22.8;4/29/2019, 6:00:00 AM;25.9;;;;
5/1/2019, 6:00:00 PM;24.4;4/29/2019, 8:00:00 AM;27.7;;;;
5/2/2019, 4:00:00 AM;22.6;5/1/2019, 12:00:00 AM;23.8;;;;
5/2/2019, 6:00:00 AM;24.1;5/1/2019, 2:00:00 AM;26;;;;
5/3/2019, 6:00:00 AM;22.9;5/1/2019, 4:00:00 AM;25.1;;;;
5/3/2019, 4:00:00 PM;23.2;5/1/2019, 6:00:00 AM;26.9;;;;
5/3/2019, 8:00:00 PM;23.1;5/1/2019, 4:00:00 PM;25.2;;;;
5/4/2019, 4:00:00 AM;22.3;5/1/2019, 6:00:00 PM;26.5;;;;
5/4/2019, 6:00:00 AM;24;5/2/2019, 4:00:00 AM;25.1;;;;
5/4/2019, 4:00:00 PM;22.9;5/2/2019, 6:00:00 AM;26.6;;;;
5/4/2019, 6:00:00 PM;24;5/3/2019, 6:00:00 AM;25.4;;;;
5/5/2019, 8:00:00 AM;23;5/3/2019, 4:00:00 PM;25.6;;;;
5/5/2019, 12:00:00 PM;21.7;5/3/2019, 8:00:00 PM;25.4;;;;
5/5/2019, 2:00:00 PM;24.2;5/4/2019, 4:00:00 AM;24.8;;;;
5/5/2019, 4:00:00 PM;23.4;5/4/2019, 6:00:00 AM;26.5;;;;
5/6/2019, 12:00:00 AM;23.2;5/4/2019, 4:00:00 PM;25.3;;;;
5/6/2019, 2:00:00 AM;24.3;5/4/2019, 6:00:00 PM;26.3;;;;
5/6/2019, 4:00:00 AM;24.9;5/5/2019, 8:00:00 AM;25.6;;;;
5/6/2019, 6:00:00 AM;24.3;5/5/2019, 12:00:00 PM;24;;;;
5/6/2019, 8:00:00 AM;26;5/5/2019, 2:00:00 PM;27.1;;;;
5/7/2019, 12:00:00 AM;21.2;5/5/2019, 4:00:00 PM;25.9;;;;
5/7/2019, 2:00:00 AM;23.4;5/6/2019, 12:00:00 AM;26;;;;
5/7/2019, 4:00:00 AM;24;5/6/2019, 2:00:00 AM;27.1;;;;
5/7/2019, 6:00:00 AM;25.6;5/6/2019, 4:00:00 AM;27.9;;;;
5/7/2019, 8:00:00 AM;24.1;5/6/2019, 6:00:00 AM;27.1;;;;
5/7/2019, 10:00:00 AM;22.7;5/6/2019, 8:00:00 AM;29;;;;
5/7/2019, 12:00:00 PM;24.8;5/7/2019, 12:00:00 AM;23.1;;;;
5/8/2019, 2:00:00 AM;20.8;5/7/2019, 2:00:00 AM;26;;;;
5/8/2019, 4:00:00 AM;23.4;5/7/2019, 4:00:00 AM;26.8;;;;
5/8/2019, 8:00:00 AM;22.8;5/7/2019, 6:00:00 AM;28.3;;;;
5/8/2019, 10:00:00 AM;24.3;5/7/2019, 8:00:00 AM;26.8;;;;
5/9/2019, 2:00:00 AM;20.9;5/7/2019, 10:00:00 AM;25.1;;;;
5/9/2019, 4:00:00 AM;23.1;5/7/2019, 12:00:00 PM;27.3;;;;
5/9/2019, 6:00:00 AM;24.5;5/8/2019, 2:00:00 AM;22.8;;;;
5/9/2019, 10:00:00 AM;22.8;5/8/2019, 4:00:00 AM;25.9;;;;
5/10/2019, 2:00:00 PM;22.5;5/8/2019, 8:00:00 AM;25.2;;;;
5/11/2019, 12:00:00 AM;22.8;5/8/2019, 10:00:00 AM;26.7;;;;
5/12/2019, 3:59:00 AM;22.4;5/9/2019, 2:00:00 AM;23;;;;
5/12/2019, 6:00:00 AM;23.8;5/9/2019, 4:00:00 AM;25.6;;;;
5/13/2019, 4:00:00 AM;23.5;5/9/2019, 6:00:00 AM;26.9;;;;
5/13/2019, 8:00:00 AM;23.1;5/9/2019, 10:00:00 AM;25.2;;;;
