Date Time;T compressed gas C1;Date Time;TcC1 CH (out);Date Time;TcC1 DHW (out);Date Time;TeC1 CH (in);Date Time;TeC1 DHW (in);Date Time;TcC1 (out);Date Time;TeC1 (in)
12/11/2018, 12:00:00 AM;49.1;12/28/2018, 4:00:00 PM;27.4;5/6/2019, 8:00:00 PM;34;12/28/2018, 4:00:00 PM;3.9;5/6/2019, 8:00:00 PM;4.4;;;;
12/11/2018, 2:00:00 AM;62.6;12/28/2018, 6:00:00 PM;28.4;5/6/2019, 10:00:00 PM;52.8;12/28/2018, 6:00:00 PM;2.7;5/6/2019, 10:00:00 PM;5;;;;
12/11/2018, 3:58:00 AM;49.6;12/28/2018, 8:00:00 PM;28.5;5/7/2019, 4:00:00 AM;54.4;12/28/2018, 8:00:00 PM;3.1;5/7/2019, 4:00:00 AM;6.6;;;;
12/11/2018, 4:01:00 AM;49.9;12/28/2018, 10:00:00 PM;27.6;5/8/2019, 2:00:00 AM;38.5;12/28/2018, 10:00:00 PM;4.4;5/8/2019, 2:00:00 AM;4.6;;;;
12/11/2018, 6:00:00 AM;47.4;12/29/2018, 12:00:00 AM;29.2;5/8/2019, 4:00:00 AM;55.1;12/29/2018, 12:00:00 AM;3;5/8/2019, 4:00:00 AM;5.3;;;;
12/11/2018, 8:00:00 AM;45.4;12/29/2018, 4:00:00 AM;27.9;5/9/2019, 2:00:00 AM;36.2;12/29/2018, 4:00:00 AM;2.7;5/9/2019, 2:00:00 AM;4.4;;;;
12/11/2018, 10:00:00 AM;48.6;12/29/2018, 6:00:00 AM;29.6;5/9/2019, 4:00:00 AM;54.2;12/29/2018, 6:00:00 AM;2.4;5/9/2019, 4:00:00 AM;5.2;;;;
12/11/2018, 12:00:00 PM;47;12/29/2018, 8:00:00 AM;29.2;5/10/2019, 2:00:00 AM;48.3;12/29/2018, 8:00:00 AM;3.3;5/10/2019, 2:00:00 AM;5.6;;;;
12/11/2018, 2:00:00 PM;45.1;12/29/2018, 10:00:00 AM;30;5/10/2019, 4:00:00 AM;59.1;12/29/2018, 10:00:00 AM;3.6;5/10/2019, 4:00:00 AM;5.7;;;;
12/11/2018, 4:00:00 PM;50;12/29/2018, 12:00:00 PM;32.2;5/11/2019, 2:00:00 AM;36.3;12/29/2018, 12:00:00 PM;3.2;5/11/2019, 2:00:00 AM;4.4;;;;
12/11/2018, 8:00:00 PM;46.6;12/29/2018, 2:00:00 PM;28.8;5/12/2019, 3:59:00 AM;50.1;12/29/2018, 2:00:00 PM;3.6;5/12/2019, 3:59:00 AM;4.7;;;;
12/11/2018, 10:00:00 PM;47.3;12/29/2018, 4:00:00 PM;28.4;5/13/2019, 2:00:00 AM;43.8;12/29/2018, 4:00:00 PM;3.8;5/13/2019, 2:00:00 AM;5.3;;;;
12/12/2018, 2:00:00 AM;61.7;12/29/2018, 6:00:00 PM;29.3;5/13/2019, 4:00:00 AM;57.4;12/29/2018, 6:00:00 PM;3.1;5/13/2019, 4:00:00 AM;5.5;;;;
12/12/2018, 4:00:00 AM;49.6;12/30/2018, 12:00:00 AM;28.6;5/14/2019, 2:00:00 AM;28.9;12/30/2018, 12:00:00 AM;3.9;5/14/2019, 2:00:00 AM;4;;;;
12/12/2018, 6:00:00 AM;47.1;12/30/2018, 4:00:00 AM;28.7;5/14/2019, 4:00:00 AM;48.5;12/30/2018, 4:00:00 AM;3.2;5/14/2019, 4:00:00 AM;4.5;;;;
12/12/2018, 8:00:00 AM;44.5;12/30/2018, 6:00:00 AM;29.4;5/15/2019, 2:00:00 AM;29.4;12/30/2018, 6:00:00 AM;4;5/15/2019, 2:00:00 AM;4.1;;;;
12/12/2018, 10:00:00 AM;48;12/30/2018, 8:00:00 AM;31;5/15/2019, 4:00:00 AM;48.9;12/30/2018, 8:00:00 AM;3.3;5/15/2019, 4:00:00 AM;4.6;;;;
12/12/2018, 12:00:00 PM;47.1;12/30/2018, 10:00:00 AM;28.4;5/16/2019, 2:00:00 AM;32.9;12/30/2018, 10:00:00 AM;3.6;5/16/2019, 2:00:00 AM;4.3;;;;
12/12/2018, 2:00:00 PM;43.7;12/30/2018, 3:59:00 PM;28.2;5/16/2019, 4:00:00 AM;51.4;12/30/2018, 3:59:00 PM;4;5/16/2019, 4:00:00 AM;4.9;;;;
12/12/2018, 4:00:00 PM;66.8;12/31/2018, 2:00:00 AM;26.7;5/17/2019, 2:00:00 AM;32.2;12/31/2018, 2:00:00 AM;3.8;5/17/2019, 2:00:00 AM;4.3;;;;
12/12/2018, 6:00:00 PM;55.1;12/31/2018, 4:00:00 AM;27.9;5/17/2019, 4:00:00 AM;51;12/31/2018, 4:00:00 AM;2.9;5/17/2019, 4:00:00 AM;4.9;;;;
12/12/2018, 8:00:00 PM;46.9;12/31/2018, 6:00:00 AM;29.1;5/18/2019, 2:00:00 AM;49.5;12/31/2018, 6:00:00 AM;4.1;5/18/2019, 2:00:00 AM;5.4;;;;
12/12/2018, 10:00:00 PM;48.5;12/31/2018, 12:00:00 PM;26.7;5/19/2019, 2:00:00 AM;48.5;12/31/2018, 12:00:00 PM;3.8;5/19/2019, 2:00:00 AM;5.7;;;;
12/13/2018, 12:00:00 AM;47.1;12/31/2018, 4:00:00 PM;27.1;5/19/2019, 4:00:00 AM;59.4;12/31/2018, 4:00:00 PM;3.8;5/19/2019, 4:00:00 AM;5.7;;;;
12/13/2018, 2:00:00 AM;64.1;12/31/2018, 8:00:00 PM;27.5;5/20/2019, 2:00:00 AM;32.6;12/31/2018, 8:00:00 PM;3.8;5/20/2019, 2:00:00 AM;4.6;;;;
12/13/2018, 4:00:00 AM;50.4;1/1/2019, 12:00:00 AM;27.4;5/20/2019, 4:00:00 AM;51.5;1/1/2019, 12:00:00 AM;3.9;5/20/2019, 4:00:00 AM;5.2;;;;
12/13/2018, 6:00:00 AM;47.9;1/1/2019, 2:00:00 AM;27.9;5/21/2019, 2:00:00 AM;39.7;1/1/2019, 2:00:00 AM;3.4;5/21/2019, 2:00:00 AM;5;;;;
12/13/2018, 8:00:00 AM;45;1/1/2019, 4:00:00 AM;29.6;5/21/2019, 4:00:00 AM;56.1;1/1/2019, 4:00:00 AM;3.1;5/21/2019, 4:00:00 AM;5.6;;;;
12/13/2018, 10:00:00 AM;48.7;1/1/2019, 6:00:00 AM;28.2;5/22/2019, 2:00:00 AM;48.2;1/1/2019, 6:00:00 AM;4;5/22/2019, 2:00:00 AM;5.7;;;;
12/13/2018, 12:00:00 PM;47.1;1/1/2019, 10:00:00 AM;28.2;5/22/2019, 4:00:00 AM;59;1/1/2019, 10:00:00 AM;3.4;5/22/2019, 4:00:00 AM;5.8;;;;
12/13/2018, 4:00:00 PM;46.3;1/1/2019, 12:00:00 PM;27.6;5/23/2019, 2:00:00 AM;46.4;1/1/2019, 12:00:00 PM;3.8;5/23/2019, 2:00:00 AM;5.6;;;;
12/13/2018, 6:00:00 PM;42;1/1/2019, 3:59:00 PM;26.5;5/23/2019, 4:00:00 AM;58.4;1/1/2019, 3:59:00 PM;4.6;5/23/2019, 4:00:00 AM;5.7;;;;
12/13/2018, 8:00:00 PM;47.8;1/1/2019, 6:01:00 PM;28.4;5/24/2019, 2:00:00 AM;30.7;1/1/2019, 6:01:00 PM;3.6;5/24/2019, 2:00:00 AM;4.3;;;;
12/13/2018, 10:00:00 PM;47.2;1/1/2019, 7:59:00 PM;27.7;5/24/2019, 4:00:00 AM;49.7;1/1/2019, 7:59:00 PM;3.8;5/24/2019, 4:00:00 AM;5;;;;
12/14/2018, 12:00:00 AM;42.6;1/1/2019, 10:01:00 PM;25;5/25/2019, 2:00:00 AM;37.6;1/1/2019, 10:01:00 PM;4.3;5/25/2019, 2:00:00 AM;5;;;;
12/14/2018, 2:27:00 AM;54.1;1/2/2019, 12:00:00 AM;27.7;5/25/2019, 4:00:00 AM;54.8;1/2/2019, 12:00:00 AM;3.4;5/25/2019, 4:00:00 AM;5.7;;;;
12/14/2018, 4:00:00 AM;66.5;1/2/2019, 2:01:00 AM;27.2;5/26/2019, 2:00:00 AM;52.4;1/2/2019, 2:01:00 AM;3.5;5/26/2019, 2:00:00 AM;6.1;;;;
12/14/2018, 6:00:00 AM;49.1;1/2/2019, 4:00:00 AM;26.4;5/28/2019, 2:00:00 AM;32.8;1/2/2019, 4:00:00 AM;3.8;5/28/2019, 2:00:00 AM;4.6;;;;
12/14/2018, 8:00:00 AM;47.5;1/2/2019, 6:00:00 AM;27.2;5/28/2019, 4:00:00 AM;51.4;1/2/2019, 6:00:00 AM;3.2;5/28/2019, 4:00:00 AM;5.4;;;;
12/14/2018, 10:00:00 AM;46.1;1/2/2019, 7:58:00 AM;27.3;5/29/2019, 2:00:00 AM;54.7;1/2/2019, 7:58:00 AM;3.5;5/29/2019, 2:00:00 AM;6.7;;;;
12/14/2018, 12:00:00 PM;48.4;1/2/2019, 10:00:00 AM;28;5/30/2019, 1:59:00 AM;35.2;1/2/2019, 10:00:00 AM;2.9;5/30/2019, 1:59:00 AM;4.8;;;;
12/14/2018, 2:00:00 PM;47.3;1/2/2019, 12:01:00 PM;27.5;5/30/2019, 4:01:00 AM;53.2;1/2/2019, 12:01:00 PM;3.4;5/30/2019, 4:01:00 AM;5.4;;;;
12/14/2018, 4:00:00 PM;45.6;1/2/2019, 1:59:00 PM;27.6;5/31/2019, 2:00:00 AM;52.1;1/2/2019, 1:59:00 PM;3.7;5/31/2019, 2:00:00 AM;6.3;;;;
12/14/2018, 6:00:00 PM;49.6;1/2/2019, 4:01:00 PM;28.3;6/1/2019, 2:00:00 AM;53.8;1/2/2019, 4:01:00 PM;3.1;6/1/2019, 2:00:00 AM;6.8;;;;
12/14/2018, 8:00:00 PM;47.2;1/2/2019, 6:01:00 PM;27.9;6/2/2019, 2:01:00 AM;48.3;1/2/2019, 6:01:00 PM;3.6;6/2/2019, 2:01:00 AM;6.3;;;;
12/14/2018, 9:59:00 PM;45.5;1/2/2019, 7:59:00 PM;27.5;6/2/2019, 4:00:00 AM;59.5;1/2/2019, 7:59:00 PM;3.8;6/2/2019, 4:00:00 AM;6.7;;;;
12/15/2018, 12:00:00 AM;48.7;1/2/2019, 10:00:00 PM;28;6/3/2019, 2:00:00 AM;30.7;1/2/2019, 10:00:00 PM;3.1;6/3/2019, 2:00:00 AM;5;;;;
12/15/2018, 2:00:00 AM;66.4;1/3/2019, 12:00:00 AM;27.4;6/3/2019, 4:00:00 AM;49.9;1/3/2019, 12:00:00 AM;3.5;6/3/2019, 4:00:00 AM;5.8;;;;
12/15/2018, 4:00:00 AM;49.6;1/3/2019, 2:00:00 AM;27.6;6/4/2019, 2:00:00 AM;46.5;1/3/2019, 2:00:00 AM;3.7;6/4/2019, 2:00:00 AM;6.2;;;;
12/15/2018, 6:00:00 AM;47.2;1/3/2019, 4:00:00 AM;29.2;6/4/2019, 4:00:00 AM;59;1/3/2019, 4:00:00 AM;3.1;6/4/2019, 4:00:00 AM;6.7;;;;
12/15/2018, 8:01:00 AM;45;1/3/2019, 6:00:00 AM;28.6;6/5/2019, 1:59:00 AM;48;1/3/2019, 6:00:00 AM;3.7;6/5/2019, 1:59:00 AM;6.5;;;;
12/15/2018, 10:00:00 AM;48.6;1/3/2019, 8:01:00 AM;26.6;6/5/2019, 4:00:00 AM;59.4;1/3/2019, 8:01:00 AM;3.8;6/5/2019, 4:00:00 AM;6.8;;;;
12/15/2018, 12:00:00 PM;47.6;1/3/2019, 10:00:00 AM;28;6/5/2019, 8:00:00 PM;39.9;1/3/2019, 10:00:00 AM;3.1;6/5/2019, 8:00:00 PM;5.4;;;;
12/15/2018, 2:34:27 PM;51.1;1/3/2019, 12:00:00 PM;27.6;6/5/2019, 10:00:00 PM;56.6;1/3/2019, 12:00:00 PM;3.5;6/5/2019, 10:00:00 PM;6;;;;
12/15/2018, 2:36:00 PM;41.8;1/3/2019, 4:00:00 PM;28.3;6/6/2019, 2:00:00 AM;46.4;1/3/2019, 4:00:00 PM;3.8;6/6/2019, 2:00:00 AM;6.2;;;;
12/15/2018, 2:42:32 PM;51.1;1/3/2019, 6:00:00 PM;28.4;6/6/2019, 4:00:00 AM;59.1;1/3/2019, 6:00:00 PM;3.9;6/6/2019, 4:00:00 AM;6.5;;;;
12/15/2018, 2:50:04 PM;51.1;1/3/2019, 8:00:00 PM;28.9;6/7/2019, 2:00:00 AM;38;1/3/2019, 8:00:00 PM;3.2;6/7/2019, 2:00:00 AM;5.2;;;;
12/15/2018, 4:00:00 PM;48.9;1/3/2019, 10:00:00 PM;27.4;6/7/2019, 4:01:00 AM;54.7;1/3/2019, 10:00:00 PM;3.5;6/7/2019, 4:01:00 AM;6;;;;
12/15/2018, 6:00:00 PM;47.9;1/4/2019, 12:00:00 AM;27.4;6/8/2019, 2:00:00 AM;53.7;1/4/2019, 12:00:00 AM;3.8;6/8/2019, 2:00:00 AM;6.8;;;;
12/15/2018, 8:00:00 PM;50.4;1/4/2019, 2:00:00 AM;28.1;6/9/2019, 2:00:00 AM;52.6;1/4/2019, 2:00:00 AM;3;6/9/2019, 2:00:00 AM;6.4;;;;
12/15/2018, 10:00:00 PM;48.3;1/4/2019, 4:00:00 AM;27.4;6/10/2019, 2:00:00 AM;41.5;1/4/2019, 4:00:00 AM;3.5;6/10/2019, 2:00:00 AM;5.5;;;;
12/16/2018, 12:00:00 AM;48;1/4/2019, 6:00:00 AM;27.1;6/10/2019, 4:00:00 AM;56.8;1/4/2019, 6:00:00 AM;3.9;6/10/2019, 4:00:00 AM;6.1;;;;
12/16/2018, 2:00:00 AM;68.4;1/4/2019, 8:00:00 AM;28.1;6/11/2019, 2:00:00 AM;44;1/4/2019, 8:00:00 AM;3.2;6/11/2019, 2:00:00 AM;5.9;;;;
12/16/2018, 4:00:00 AM;50.9;1/4/2019, 10:00:00 AM;27.4;6/11/2019, 4:00:00 AM;57.9;1/4/2019, 10:00:00 AM;3.4;6/11/2019, 4:00:00 AM;6.4;;;;
12/16/2018, 6:00:00 AM;48.7;1/4/2019, 12:00:00 PM;26.9;6/12/2019, 2:00:00 AM;45;1/4/2019, 12:00:00 PM;4;6/12/2019, 2:00:00 AM;6;;;;
12/16/2018, 8:00:00 AM;48.3;1/4/2019, 2:00:00 PM;27.8;6/12/2019, 4:00:00 AM;58.2;1/4/2019, 2:00:00 PM;3.1;6/12/2019, 4:00:00 AM;6.4;;;;
12/16/2018, 10:00:00 AM;49.7;1/4/2019, 4:00:00 PM;27.3;6/12/2019, 2:00:00 PM;24.3;1/4/2019, 4:00:00 PM;3.2;6/12/2019, 2:00:00 PM;5.8;;;;
12/16/2018, 12:00:00 PM;48.4;1/4/2019, 6:00:00 PM;23.6;6/12/2019, 4:00:00 PM;50.5;1/4/2019, 6:00:00 PM;5.2;6/12/2019, 4:00:00 PM;6.1;;;;
12/16/2018, 2:00:00 PM;50.7;1/4/2019, 8:00:00 PM;28.3;6/13/2019, 2:00:00 AM;49.2;1/4/2019, 8:00:00 PM;3.4;6/13/2019, 2:00:00 AM;6.3;;;;
12/16/2018, 3:59:00 PM;47.9;1/4/2019, 9:59:00 PM;28.5;6/13/2019, 4:00:00 AM;59.9;1/4/2019, 9:59:00 PM;3.4;6/13/2019, 4:00:00 AM;6.5;;;;
12/16/2018, 6:00:00 PM;47.2;1/5/2019, 2:00:00 AM;28.5;6/14/2019, 2:00:00 AM;31.7;1/5/2019, 2:00:00 AM;3.3;6/14/2019, 2:00:00 AM;4.7;;;;
12/16/2018, 8:00:00 PM;50.8;1/5/2019, 6:00:00 AM;28.8;6/14/2019, 4:00:00 AM;50.3;1/5/2019, 6:00:00 AM;3.6;6/14/2019, 4:00:00 AM;5.5;;;;
12/16/2018, 10:00:00 PM;48.1;1/5/2019, 8:00:00 AM;28.8;6/15/2019, 2:00:00 AM;52.2;1/5/2019, 8:00:00 AM;3.7;6/15/2019, 2:00:00 AM;6.5;;;;
12/17/2018, 12:00:00 AM;46.7;1/5/2019, 10:00:00 AM;29.4;6/16/2019, 2:00:00 AM;48.4;1/5/2019, 10:00:00 AM;3;6/16/2019, 2:00:00 AM;6.1;;;;
12/17/2018, 2:00:00 AM;51.6;1/5/2019, 12:00:00 PM;27.8;6/16/2019, 4:00:00 AM;59.7;1/5/2019, 12:00:00 PM;3.4;6/16/2019, 4:00:00 AM;6.4;;;;
12/17/2018, 4:00:00 AM;68.6;1/5/2019, 8:00:00 PM;27.6;6/17/2019, 2:00:00 AM;52.6;1/5/2019, 8:00:00 PM;3.7;6/17/2019, 2:00:00 AM;6.7;;;;
12/17/2018, 6:00:00 AM;51.9;1/5/2019, 10:00:00 PM;28.1;6/18/2019, 2:01:00 AM;37.9;1/5/2019, 10:00:00 PM;4;6/18/2019, 2:01:00 AM;5.6;;;;
12/17/2018, 8:00:00 AM;48.7;1/6/2019, 12:00:00 AM;28.6;6/18/2019, 3:59:00 AM;54.7;1/6/2019, 12:00:00 AM;3.1;6/18/2019, 3:59:00 AM;6.4;;;;
12/17/2018, 10:00:00 AM;45.8;1/6/2019, 4:00:00 AM;27.3;6/19/2019, 2:00:00 AM;38.8;1/6/2019, 4:00:00 AM;2.9;6/19/2019, 2:00:00 AM;5.9;;;;
12/17/2018, 12:00:00 PM;49.9;1/6/2019, 6:00:00 AM;29.4;6/19/2019, 4:00:00 AM;55.3;1/6/2019, 6:00:00 AM;2.8;6/19/2019, 4:00:00 AM;6.6;;;;
12/17/2018, 2:00:00 PM;46.3;1/6/2019, 8:00:00 AM;27.7;6/20/2019, 1:59:00 AM;39.1;1/6/2019, 8:00:00 AM;3.4;6/20/2019, 1:59:00 AM;5.8;;;;
12/17/2018, 4:00:00 PM;43.6;1/6/2019, 10:00:00 AM;25;6/20/2019, 4:00:00 AM;55.5;1/6/2019, 10:00:00 AM;4.6;6/20/2019, 4:00:00 AM;6.6;;;;
12/17/2018, 6:00:00 PM;48;1/6/2019, 2:00:00 PM;28.1;6/21/2019, 1:59:00 AM;35.8;1/6/2019, 2:00:00 PM;2.8;6/21/2019, 1:59:00 AM;5.4;;;;
12/17/2018, 8:00:00 PM;41.7;1/6/2019, 4:00:00 PM;28.7;6/21/2019, 4:00:00 AM;53.2;1/6/2019, 4:00:00 PM;4.2;6/21/2019, 4:00:00 AM;6.2;;;;
12/17/2018, 10:00:00 PM;47.8;1/6/2019, 6:00:00 PM;29.8;6/22/2019, 2:00:00 AM;33.2;1/6/2019, 6:00:00 PM;3.2;6/22/2019, 2:00:00 AM;5.1;;;;
12/18/2018, 12:00:00 AM;47.3;1/7/2019, 12:00:00 AM;27.8;6/22/2019, 4:00:00 AM;51.4;1/7/2019, 12:00:00 AM;3.6;6/22/2019, 4:00:00 AM;5.9;;;;
12/18/2018, 2:00:00 AM;71.8;1/7/2019, 12:40:57 AM;28.2;6/23/2019, 2:00:00 AM;38.8;1/7/2019, 12:40:57 AM;3.5;6/23/2019, 2:00:00 AM;5.6;;;;
12/18/2018, 4:00:00 AM;52.3;1/7/2019, 2:00:00 AM;28.1;6/23/2019, 4:00:00 AM;55.1;1/7/2019, 2:00:00 AM;3;6/23/2019, 4:00:00 AM;6.3;;;;
12/18/2018, 6:00:00 AM;47.7;1/7/2019, 4:00:00 AM;28.5;6/23/2019, 8:00:00 PM;52.5;1/7/2019, 4:00:00 AM;3.5;6/23/2019, 8:00:00 PM;7.2;;;;
12/18/2018, 12:00:00 PM;45.8;1/7/2019, 6:00:00 AM;29.2;6/23/2019, 10:00:00 PM;60.7;1/7/2019, 6:00:00 AM;4;6/23/2019, 10:00:00 PM;6.7;;;;
12/18/2018, 8:00:00 PM;42.8;1/7/2019, 8:00:00 AM;29.2;6/25/2019, 1:59:00 AM;44.6;1/7/2019, 8:00:00 AM;3.1;6/25/2019, 1:59:00 AM;6.5;;;;
12/18/2018, 10:00:00 PM;47.4;1/7/2019, 10:00:00 AM;28.5;6/25/2019, 4:01:00 AM;58.2;1/7/2019, 10:00:00 AM;3.5;6/25/2019, 4:01:00 AM;7;;;;
12/19/2018, 12:00:00 AM;45.5;1/7/2019, 12:00:00 PM;28.3;6/26/2019, 2:00:00 AM;48.5;1/7/2019, 12:00:00 PM;3.9;6/26/2019, 2:00:00 AM;7.3;;;;
12/19/2018, 2:00:00 AM;66.9;1/7/2019, 2:00:00 PM;29.3;6/26/2019, 4:00:00 AM;60;1/7/2019, 2:00:00 PM;3.1;6/26/2019, 4:00:00 AM;7.8;;;;
12/19/2018, 4:00:00 AM;51.4;1/7/2019, 4:00:00 PM;28.3;6/27/2019, 2:00:00 AM;35.2;1/7/2019, 4:00:00 PM;3.7;6/27/2019, 2:00:00 AM;5.8;;;;
12/19/2018, 6:00:00 AM;47;1/7/2019, 10:00:00 PM;27.7;6/27/2019, 4:00:00 AM;52.6;1/7/2019, 10:00:00 PM;3.8;6/27/2019, 4:00:00 AM;6.5;;;;
12/19/2018, 8:00:00 AM;43.6;1/8/2019, 12:00:00 AM;26.9;6/28/2019, 2:00:00 AM;45.8;1/8/2019, 12:00:00 AM;3.8;6/28/2019, 2:00:00 AM;6.6;;;;
12/19/2018, 10:00:00 AM;48.3;1/8/2019, 2:00:00 AM;27.5;6/28/2019, 4:00:00 AM;58.6;1/8/2019, 2:00:00 AM;3.2;6/28/2019, 4:00:00 AM;7.1;;;;
12/19/2018, 6:00:00 PM;43.6;1/8/2019, 4:00:00 AM;27.7;6/29/2019, 2:00:00 AM;46.2;1/8/2019, 4:00:00 AM;2.9;6/29/2019, 2:00:00 AM;6.5;;;;
12/19/2018, 8:00:00 PM;56.1;1/8/2019, 6:00:00 AM;29.7;6/29/2019, 4:00:00 AM;58.7;1/8/2019, 6:00:00 AM;2.8;6/29/2019, 4:00:00 AM;7;;;;
12/19/2018, 10:00:00 PM;66.1;1/8/2019, 7:59:00 AM;28.9;6/30/2019, 2:00:00 AM;47.1;1/8/2019, 7:59:00 AM;3.6;6/30/2019, 2:00:00 AM;6.7;;;;
12/20/2018, 12:00:00 AM;45;1/8/2019, 10:00:00 AM;27.7;6/30/2019, 4:00:00 AM;59.3;1/8/2019, 10:00:00 AM;3.5;6/30/2019, 4:00:00 AM;7.2;;;;
12/20/2018, 2:00:00 AM;47.9;1/8/2019, 12:00:00 PM;28;7/1/2019, 2:00:00 AM;42.7;1/8/2019, 12:00:00 PM;2.8;7/1/2019, 2:00:00 AM;6.4;;;;
12/20/2018, 4:00:00 AM;46.7;1/8/2019, 2:00:00 PM;28.5;7/1/2019, 4:00:00 AM;57.2;1/8/2019, 2:00:00 PM;3.5;7/1/2019, 4:00:00 AM;7.1;;;;
12/20/2018, 6:00:00 AM;33.1;1/8/2019, 6:01:00 PM;28.1;7/2/2019, 2:00:00 AM;48.4;1/8/2019, 6:01:00 PM;3.7;7/2/2019, 2:00:00 AM;6.9;;;;
12/20/2018, 8:00:00 AM;46.9;1/8/2019, 7:59:00 PM;26.2;7/2/2019, 4:00:00 AM;59.7;1/8/2019, 7:59:00 PM;3.8;7/2/2019, 4:00:00 AM;7.4;;;;
12/20/2018, 10:00:00 AM;46.3;1/8/2019, 10:00:00 PM;29;7/3/2019, 2:26:00 AM;40.6;1/8/2019, 10:00:00 PM;2.9;7/3/2019, 2:26:00 AM;6;;;;
12/20/2018, 2:00:00 PM;42.9;1/9/2019, 12:00:00 AM;29;7/3/2019, 4:00:00 AM;56;1/9/2019, 12:00:00 AM;3.6;7/3/2019, 4:00:00 AM;6.8;;;;
12/20/2018, 4:00:00 PM;47.2;1/9/2019, 2:00:00 AM;24;7/4/2019, 2:01:00 AM;46.9;1/9/2019, 2:00:00 AM;4.6;7/4/2019, 2:01:00 AM;6.5;;;;
12/20/2018, 6:00:00 PM;45.8;1/9/2019, 4:00:00 AM;28.2;7/4/2019, 3:59:00 AM;59;1/9/2019, 4:00:00 AM;3.4;7/4/2019, 3:59:00 AM;7;;;;
12/20/2018, 10:00:00 PM;45.2;1/9/2019, 6:00:00 AM;28;7/5/2019, 2:00:00 AM;38.2;1/9/2019, 6:00:00 AM;3.4;7/5/2019, 2:00:00 AM;5.6;;;;
12/21/2018, 12:00:00 AM;42.4;1/9/2019, 8:01:00 AM;28.9;7/5/2019, 4:00:00 AM;54.5;1/9/2019, 8:01:00 AM;2.8;7/5/2019, 4:00:00 AM;6.4;;;;
12/21/2018, 2:00:00 AM;66.4;1/9/2019, 10:00:00 AM;27.7;7/6/2019, 2:00:00 AM;36.3;1/9/2019, 10:00:00 AM;3.4;7/6/2019, 2:00:00 AM;5.7;;;;
12/21/2018, 4:00:00 AM;49.8;1/9/2019, 12:00:00 PM;28;7/6/2019, 4:00:00 AM;53.2;1/9/2019, 12:00:00 PM;3.4;7/6/2019, 4:00:00 AM;6.5;;;;
12/21/2018, 6:00:00 AM;46.7;1/9/2019, 6:00:00 PM;27.2;7/7/2019, 2:00:00 AM;48;1/9/2019, 6:00:00 PM;3.6;7/7/2019, 2:00:00 AM;6.6;;;;
12/21/2018, 8:00:00 AM;32.5;1/9/2019, 8:00:00 PM;27;7/7/2019, 4:00:00 AM;59.4;1/9/2019, 8:00:00 PM;3.5;7/7/2019, 4:00:00 AM;7.1;;;;
12/21/2018, 10:00:00 AM;46.4;1/9/2019, 10:00:00 PM;28.5;7/8/2019, 3:57:00 AM;60.2;1/9/2019, 10:00:00 PM;3.1;7/8/2019, 3:57:00 AM;7.1;;;;
12/21/2018, 4:00:00 PM;44.2;1/10/2019, 12:00:00 AM;27;7/9/2019, 2:00:00 AM;39.6;1/10/2019, 12:00:00 AM;3.4;7/9/2019, 2:00:00 AM;5.5;;;;
12/22/2018, 12:00:00 AM;43.8;1/10/2019, 4:00:00 AM;27.7;7/9/2019, 4:00:00 AM;55.3;1/10/2019, 4:00:00 AM;2.8;7/9/2019, 4:00:00 AM;6.2;;;;
12/22/2018, 1:59:00 AM;70.1;1/10/2019, 6:00:00 AM;27.1;7/10/2019, 2:00:00 AM;43.1;1/10/2019, 6:00:00 AM;3.6;7/10/2019, 2:00:00 AM;6;;;;
12/22/2018, 4:00:00 AM;50.7;1/10/2019, 8:00:00 AM;27.9;7/10/2019, 4:01:00 AM;57.2;1/10/2019, 8:00:00 AM;2.8;7/10/2019, 4:01:00 AM;6.5;;;;
12/22/2018, 8:00:00 AM;45.5;1/10/2019, 10:00:00 AM;27.1;7/11/2019, 2:00:00 AM;40.6;1/10/2019, 10:00:00 AM;3.1;7/11/2019, 2:00:00 AM;5.5;;;;
12/22/2018, 4:00:00 PM;44.3;1/10/2019, 12:00:00 PM;26.8;7/11/2019, 4:00:00 AM;56;1/10/2019, 12:00:00 PM;3.7;7/11/2019, 4:00:00 AM;6.2;;;;
12/22/2018, 8:00:00 PM;44.8;1/10/2019, 2:00:00 PM;28.1;7/12/2019, 2:00:00 AM;39.9;1/10/2019, 2:00:00 PM;2.9;7/12/2019, 2:00:00 AM;5.8;;;;
12/22/2018, 10:00:00 PM;47.8;1/10/2019, 4:00:00 PM;27.4;7/12/2019, 4:00:00 AM;55.6;1/10/2019, 4:00:00 PM;3.1;7/12/2019, 4:00:00 AM;6.5;;;;
12/23/2018, 12:00:00 AM;43.7;1/10/2019, 6:00:00 PM;22.8;7/13/2019, 2:00:00 AM;37.1;1/10/2019, 6:00:00 PM;5.7;7/13/2019, 2:00:00 AM;5.5;;;;
12/23/2018, 2:00:00 AM;67.3;1/10/2019, 10:00:00 PM;27.3;7/13/2019, 4:00:00 AM;53.8;1/10/2019, 10:00:00 PM;2.6;7/13/2019, 4:00:00 AM;6.2;;;;
12/23/2018, 4:00:00 AM;50.9;1/11/2019, 12:00:00 AM;26.4;7/14/2019, 2:00:00 AM;53.4;1/11/2019, 12:00:00 AM;3.9;7/14/2019, 2:00:00 AM;7;;;;
